,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount
48560,23,0,2016-01-09,1.0,1.0,0.0108763595449,10.0
21128,26,3,2016-01-09,0.0,0.0,,
45292,6,1,2016-01-09,0.0,0.0,,
15747,38,2,2016-01-09,2.0,1.0,0.000400050006251,9.375
12186,6,3,2016-01-09,0.0,1.0,,
69831,22,3,2016-01-09,1.0,1.0,0.00350043755469,10.0
21916,6,0,2016-01-09,0.0,1.0,,
65011,2,0,2016-01-10,0.0,1.0,,
41171,26,3,2016-01-10,0.0,0.0,,
16812,27,2,2016-01-10,0.0,1.0,,
52040,26,1,2016-01-10,4.0,1.0,0.0361295161895,9.04844290657
45750,36,2,2016-01-10,0.0,0.0,,
17169,27,0,2016-01-10,0.0,1.0,,
4819,37,3,2016-01-10,9.0,1.0,0.00123765470684,10.0
20993,13,3,2016-01-10,2.0,1.0,0.00225028128516,10.0
23068,8,1,2016-01-10,0.0,0.0,,
53906,28,2,2016-01-10,3.0,1.0,0.0112389048631,4.4382647386
7584,27,3,2016-01-10,0.0,1.0,,
63029,2,1,2016-01-10,0.0,1.0,,
66247,37,2,2016-01-10,5.0,1.0,0.00123765470684,10.0
7713,2,2,2016-01-10,0.0,1.0,,
40050,27,1,2016-01-10,0.0,1.0,,
15899,8,2,2016-01-10,0.0,0.0,,
25439,28,0,2016-01-10,20.0,1.0,0.0112389048631,4.4382647386
48381,28,3,2016-01-10,3.0,1.0,0.0112389048631,4.4382647386
35732,36,1,2016-01-10,0.0,1.0,,
32614,21,2,2016-01-10,2.0,1.0,0.00373796724591,8.32775919732
32307,21,3,2016-01-10,0.0,0.0,,
58432,26,2,2016-01-10,4.0,1.0,0.0361295161895,8.96193771626
57124,23,0,2016-01-10,0.0,1.0,,
47282,36,0,2016-01-10,0.0,1.0,,
23961,37,1,2016-01-10,2.0,1.0,0.00123765470684,10.0
35819,37,0,2016-01-10,32.0,1.0,0.00123765470684,10.0
22133,36,3,2016-01-10,0.0,1.0,,
47795,26,0,2016-01-10,5.0,1.0,0.0361295161895,9.03114186851
16460,38,0,2016-01-10,0.0,1.0,,
16158,6,0,2016-01-10,1.0,1.0,0.0148768596075,8.31932773109
70237,23,1,2016-01-10,0.0,0.0,,
4933,32,2,2016-01-10,0.0,1.0,,
71300,6,3,2016-01-10,0.0,1.0,,
37424,6,2,2016-01-10,0.0,1.0,,
910,38,1,2016-01-10,0.0,1.0,,
46294,38,2,2016-01-10,1.0,1.0,0.000400050006251,9.375
9644,6,1,2016-01-10,0.0,0.0,,
13589,23,2,2016-01-10,0.0,1.0,,
54805,32,3,2016-01-10,0.0,1.0,,
67270,22,3,2016-01-10,6.0,1.0,0.00350043755469,10.0
17201,38,3,2016-01-10,0.0,1.0,,
1554,28,1,2016-01-10,2.0,1.0,0.0112389048631,4.4382647386
42043,21,1,2016-01-10,1.0,1.0,0.00373796724591,10.0
57667,13,0,2016-01-10,8.0,1.0,0.00225028128516,10.0
24539,8,0,2016-01-10,2.0,1.0,0.00121265158145,10.0
4495,22,0,2016-01-10,1.0,1.0,0.00350043755469,10.0
8163,22,1,2016-01-10,0.0,1.0,,
70284,13,1,2016-01-10,1.0,1.0,0.00225028128516,10.0
18921,32,0,2016-01-10,2.0,1.0,0.00236279534942,10.0
44780,22,2,2016-01-10,1.0,1.0,0.00350043755469,10.0
51759,13,2,2016-01-10,0.0,1.0,,
66118,32,1,2016-01-10,0.0,1.0,,
15018,21,0,2016-01-10,2.0,1.0,0.00373796724591,10.0
51840,8,2,2016-01-11,0.0,0.0,,
68346,27,0,2016-01-11,1.0,1.0,0.0120015001875,10.0
58462,22,2,2016-01-11,5.0,1.0,0.00350043755469,10.0
58066,36,2,2016-01-11,0.0,0.0,,
21528,28,2,2016-01-11,13.0,1.0,0.0112389048631,4.37819799778
9284,6,2,2016-01-11,0.0,1.0,,
28203,32,1,2016-01-11,3.0,1.0,0.00236279534942,6.65079365079
63446,38,2,2016-01-11,0.0,1.0,,
22197,38,1,2016-01-11,1.0,1.0,0.000400050006251,9.375
34331,22,0,2016-01-11,2.0,1.0,0.00350043755469,10.0
68215,13,0,2016-01-11,3.0,1.0,0.00225028128516,10.0
30205,6,0,2016-01-11,0.0,1.0,,
12204,2,2,2016-01-11,0.0,1.0,,
44611,6,3,2016-01-11,0.0,0.0,,
36865,21,3,2016-01-11,0.0,0.0,,
38712,32,0,2016-01-11,5.0,1.0,0.00236279534942,6.08465608466
22234,37,2,2016-01-11,14.0,1.0,0.00123765470684,10.0
51383,2,0,2016-01-11,6.0,1.0,0.00212526565821,10.0
5415,13,2,2016-01-11,0.0,1.0,,
19029,8,1,2016-01-11,1.0,0.0,0.00121265158145,10.0
31336,6,1,2016-01-11,0.0,0.0,,
59247,2,1,2016-01-11,2.0,0.0,0.00212526565821,10.0
18956,21,0,2016-01-11,2.0,0.0,0.00373796724591,10.0
56060,28,0,2016-01-11,27.0,1.0,0.0105488186023,4.66698269732
69828,22,1,2016-01-11,1.0,1.0,0.00350043755469,10.0
1558,28,3,2016-01-11,8.0,1.0,0.0104575571946,4.73998804543
68262,32,2,2016-01-11,6.0,0.0,0.00236279534942,5.59259259259
61008,37,3,2016-01-11,3.0,1.0,0.00123765470684,10.0
42066,28,1,2016-01-11,13.0,1.0,0.0107575946993,4.59267867519
44950,36,1,2016-01-11,1.0,1.0,0.237404675584,4.99736703528
6645,21,1,2016-01-11,2.0,1.0,0.00373796724591,10.0
63812,21,2,2016-01-11,0.0,1.0,,
44293,8,0,2016-01-11,1.0,1.0,0.00121265158145,10.0
15574,37,0,2016-01-11,44.0,1.0,0.00123765470684,10.0
69853,32,3,2016-01-11,0.0,1.0,,
66568,36,0,2016-01-11,1.0,1.0,0.237404675584,4.99736703528
64906,37,1,2016-01-11,14.0,1.0,0.00123765470684,10.0
9316,13,1,2016-01-11,0.0,1.0,,
16886,22,3,2016-01-11,2.0,1.0,0.00350043755469,10.0
29970,13,3,2016-01-11,0.0,1.0,,
42120,38,0,2016-01-11,7.0,1.0,0.000400050006251,9.375
25469,27,3,2016-01-11,0.0,1.0,,
49623,23,0,2016-01-11,2.0,1.0,0.0108763595449,10.0
51748,36,3,2016-01-11,0.0,1.0,,
54421,38,3,2016-01-11,5.0,1.0,0.000400050006251,9.375
63751,27,1,2016-01-11,1.0,1.0,0.0120015001875,10.0
15216,26,0,2016-01-11,4.0,1.0,0.0361295161895,9.07716262976
34734,26,2,2016-01-11,6.0,1.0,0.0361295161895,8.78892733564
70901,23,2,2016-01-11,0.0,1.0,,
26597,26,3,2016-01-11,3.0,0.0,0.0361295161895,8.96193771626
39426,26,1,2016-01-11,3.0,1.0,0.0361295161895,8.61591695502
59108,23,1,2016-01-11,0.0,0.0,,
48079,27,2,2016-01-11,1.0,1.0,0.0120015001875,10.0
49968,6,0,2016-01-12,1.0,1.0,0.0148768596075,7.39495798319
45241,37,1,2016-01-12,11.0,1.0,0.00123765470684,10.0
20836,23,2,2016-01-12,0.0,1.0,,
59599,8,2,2016-01-12,0.0,0.0,,
3636,2,0,2016-01-12,0.0,1.0,,
9438,23,1,2016-01-12,1.0,0.0,0.0108763595449,10.0
21728,22,1,2016-01-12,0.0,1.0,,
64448,13,2,2016-01-12,7.0,1.0,0.00225028128516,10.0
66929,38,0,2016-01-12,2.0,1.0,0.000400050006251,9.375
53159,13,0,2016-01-12,0.0,1.0,,
7917,13,1,2016-01-12,2.0,1.0,0.00225028128516,10.0
7170,37,2,2016-01-12,14.0,1.0,0.00123765470684,10.0
59702,36,3,2016-01-12,1.0,1.0,0.237404675584,4.99736703528
58376,32,0,2016-01-12,7.0,1.0,0.00236279534942,5.53968253968
1916,36,2,2016-01-12,1.0,0.0,0.237404675584,4.97630331754
14935,26,2,2016-01-12,5.0,1.0,0.0361295161895,9.30795847751
29777,36,1,2016-01-12,0.0,0.0,,
38600,27,3,2016-01-12,13.0,1.0,,
38283,27,2,2016-01-12,1.0,1.0,0.0120015001875,10.0
55288,22,2,2016-01-12,1.0,1.0,0.00350043755469,10.0
2029,38,2,2016-01-12,6.0,1.0,0.000400050006251,9.375
19649,26,1,2016-01-12,2.0,1.0,0.0361295161895,8.96193771626
22154,28,3,2016-01-12,3.0,1.0,0.0112389048631,4.4382647386
25168,37,3,2016-01-12,2.0,1.0,0.00123765470684,10.0
57908,28,0,2016-01-12,23.0,1.0,0.0112389048631,4.4382647386
38141,32,2,2016-01-12,1.0,0.0,0.00236279534942,5.2380952381
59812,38,1,2016-01-12,1.0,1.0,0.000400050006251,9.375
66506,21,3,2016-01-12,0.0,0.0,,
28702,37,0,2016-01-12,32.0,1.0,0.00123765470684,10.0
62489,2,2,2016-01-12,0.0,1.0,,
27510,26,3,2016-01-12,0.0,1.0,,
69060,27,1,2016-01-12,0.0,1.0,,
26469,38,3,2016-01-12,0.0,1.0,,
44539,22,0,2016-01-12,1.0,1.0,0.00350043755469,10.0
24522,2,1,2016-01-12,2.0,1.0,0.00212526565821,9.70588235294
60323,13,3,2016-01-12,0.0,1.0,,
17652,8,1,2016-01-12,0.0,0.0,,
59852,32,1,2016-01-12,1.0,0.0,0.00236279534942,5.2380952381
21362,32,3,2016-01-12,1.0,1.0,0.00236279534942,5.2380952381
16399,36,0,2016-01-12,2.0,1.0,0.237404675584,4.99736703528
9634,6,2,2016-01-12,2.0,0.0,0.0148768596075,7.31092436975
56687,23,0,2016-01-12,0.0,1.0,,
33928,28,1,2016-01-12,11.0,1.0,0.00839729966246,5.92675301474
23237,21,2,2016-01-12,0.0,1.0,,
66156,21,0,2016-01-12,0.0,0.0,,
24940,6,1,2016-01-12,0.0,0.0,,
2362,6,3,2016-01-12,0.0,0.0,,
71641,21,1,2016-01-12,2.0,1.0,0.00373796724591,10.0
44099,22,3,2016-01-12,5.0,1.0,0.00350043755469,10.0
13730,26,0,2016-01-12,7.0,1.0,0.0361295161895,8.9124567474
44679,8,0,2016-01-12,2.0,1.0,0.00121265158145,10.0
63409,28,2,2016-01-12,8.0,1.0,0.0112389048631,4.4382647386
70794,27,0,2016-01-12,9.0,1.0,0.0120015001875,9.59479166667
60390,6,0,2016-01-13,0.0,1.0,,
71583,22,1,2016-01-13,1.0,1.0,0.00350043755469,10.0
71275,21,0,2016-01-13,0.0,0.0,,
50821,28,1,2016-01-13,6.0,1.0,0.0112389048631,4.4382647386
61027,22,0,2016-01-13,2.0,1.0,0.00350043755469,10.0
65819,37,2,2016-01-13,24.0,1.0,0.00123765470684,10.0
57434,37,3,2016-01-13,3.0,1.0,0.00123765470684,10.0
57157,2,0,2016-01-13,0.0,1.0,,
39439,26,2,2016-01-13,2.0,1.0,0.0361295161895,9.13494809689
17815,28,2,2016-01-13,3.0,1.0,0.0112389048631,4.4382647386
27795,36,2,2016-01-13,0.0,0.0,,
41165,23,0,2016-01-13,1.0,1.0,0.0108763595449,10.0
40363,26,3,2016-01-13,3.0,1.0,0.0361295161895,9.07716262976
41911,38,1,2016-01-13,1.0,1.0,0.000400050006251,9.375
32511,28,0,2016-01-13,15.0,1.0,0.0112389048631,4.4382647386
3025,28,3,2016-01-13,12.0,1.0,0.0112389048631,4.4382647386
52050,37,0,2016-01-13,48.0,1.0,0.00123765470684,10.0
53371,26,0,2016-01-13,13.0,1.0,0.0361295161895,9.06851211073
50408,21,2,2016-01-13,2.0,1.0,0.00373796724591,10.0
22585,26,1,2016-01-13,1.0,1.0,0.0361295161895,8.96193771626
11439,6,2,2016-01-13,4.0,0.0,0.0148768596075,7.10084033613
67344,38,2,2016-01-13,1.0,1.0,0.000400050006251,9.375
65781,36,3,2016-01-13,1.0,1.0,0.237404675584,4.99736703528
573,38,0,2016-01-13,1.0,1.0,0.000400050006251,9.375
12624,2,2,2016-01-13,0.0,1.0,,
12224,13,1,2016-01-13,1.0,1.0,0.00225028128516,10.0
26362,8,0,2016-01-13,1.0,1.0,0.00121265158145,10.0
27787,36,0,2016-01-13,0.0,1.0,,
11916,32,2,2016-01-13,0.0,0.0,,
44899,21,3,2016-01-13,0.0,0.0,,
19389,21,1,2016-01-13,1.0,1.0,0.00373796724591,6.65551839465
16187,13,3,2016-01-13,1.0,1.0,0.00225028128516,10.0
19116,8,2,2016-01-13,2.0,0.0,0.00121265158145,10.0
37962,22,3,2016-01-13,0.0,1.0,,
3456,2,1,2016-01-13,0.0,1.0,,
31216,32,0,2016-01-13,1.0,1.0,0.00236279534942,5.2380952381
51037,13,2,2016-01-13,3.0,1.0,0.00225028128516,10.0
59538,27,0,2016-01-13,11.0,1.0,0.0120015001875,9.62083333333
64444,13,0,2016-01-13,8.0,1.0,0.00225028128516,10.0
43473,6,1,2016-01-13,0.0,0.0,,
32542,27,3,2016-01-13,0.0,1.0,,
20609,8,1,2016-01-13,1.0,0.0,0.00121265158145,10.0
71224,22,2,2016-01-13,0.0,1.0,,
49876,27,2,2016-01-13,0.0,1.0,,
16052,37,1,2016-01-13,9.0,1.0,0.00123765470684,10.0
33392,32,1,2016-01-13,10.0,0.0,0.00236279534942,5.39682539683
61783,6,3,2016-01-13,0.0,1.0,,
8964,36,1,2016-01-13,1.0,0.0,0.237404675584,4.99736703528
45959,38,3,2016-01-13,0.0,1.0,,
4302,23,2,2016-01-13,1.0,1.0,0.0108763595449,10.0
24042,27,1,2016-01-13,2.0,1.0,0.0120015001875,9.47916666667
22332,23,1,2016-01-13,0.0,0.0,,
13193,32,3,2016-01-13,1.0,1.0,0.00236279534942,10.0
6254,8,0,2016-01-14,0.0,1.0,,
67338,27,2,2016-01-14,0.0,1.0,,
9656,2,0,2016-01-14,0.0,1.0,,
67994,32,2,2016-01-14,1.0,0.0,0.00236279534942,5.2380952381
53227,2,2,2016-01-14,0.0,1.0,,
37400,21,3,2016-01-14,0.0,0.0,,
7966,32,1,2016-01-14,10.0,0.0,0.00236279534942,5.39682539683
68462,8,2,2016-01-14,0.0,0.0,,
53800,38,0,2016-01-14,2.0,1.0,0.000400050006251,9.375
31799,36,3,2016-01-14,0.0,1.0,,
17633,23,1,2016-01-14,0.0,0.0,,
18787,26,2,2016-01-14,8.0,1.0,0.0361295161895,9.04844290657
14316,22,1,2016-01-14,1.0,1.0,0.00350043755469,10.0
11443,6,3,2016-01-14,0.0,1.0,,
42485,13,3,2016-01-14,2.0,1.0,0.00225028128516,10.0
33117,13,0,2016-01-14,0.0,1.0,,
61233,13,1,2016-01-14,0.0,1.0,,
22539,32,3,2016-01-14,0.0,1.0,,
71127,28,3,2016-01-14,8.0,1.0,0.0112389048631,4.4382647386
41338,8,1,2016-01-14,1.0,0.0,0.00121265158145,10.0
68916,26,3,2016-01-14,0.0,1.0,,
3341,38,2,2016-01-14,0.0,1.0,,
50411,21,0,2016-01-14,0.0,0.0,,
14285,37,0,2016-01-14,135.0,1.0,0.00123765470684,10.0
13838,38,1,2016-01-14,2.0,1.0,0.000400050006251,9.375
47364,26,0,2016-01-14,13.0,1.0,0.0361295161895,9.04186851211
57939,27,0,2016-01-14,8.0,1.0,0.0120015001875,9.34895833333
18278,37,3,2016-01-14,5.0,1.0,0.00123765470684,10.0
57293,28,2,2016-01-14,3.0,1.0,0.0091548943618,5.44858664482
1716,36,0,2016-01-14,0.0,1.0,,
19165,6,0,2016-01-14,0.0,0.0,,
41314,2,1,2016-01-14,1.0,1.0,0.00212526565821,10.0
52233,27,3,2016-01-14,5.0,1.0,0.0120015001875,9.16666666667
13416,28,1,2016-01-14,7.0,1.0,0.0112389048631,4.4382647386
61373,37,1,2016-01-14,70.0,1.0,0.00123765470684,10.0
39637,36,2,2016-01-14,0.0,0.0,,
18366,23,2,2016-01-14,0.0,1.0,,
32702,6,1,2016-01-14,0.0,0.0,,
66584,28,0,2016-01-14,90.0,1.0,0.0106138267283,4.69964664311
48764,37,2,2016-01-14,19.0,1.0,0.00123765470684,10.0
36792,27,1,2016-01-14,0.0,1.0,,
16643,23,0,2016-01-14,2.0,1.0,0.0108763595449,10.0
53641,32,0,2016-01-14,8.0,1.0,0.00236279534942,5.10582010582
15674,21,1,2016-01-14,0.0,1.0,,
5001,13,2,2016-01-14,0.0,1.0,,
59183,22,2,2016-01-14,1.0,1.0,0.00350043755469,10.0
11286,38,3,2016-01-14,0.0,1.0,,
25731,36,1,2016-01-14,1.0,0.0,0.237404675584,4.99736703528
54178,6,2,2016-01-14,0.0,0.0,,
17982,22,0,2016-01-14,3.0,1.0,0.00350043755469,10.0
64195,26,1,2016-01-14,12.0,1.0,0.0361295161895,9.04844290657
38735,21,2,2016-01-14,1.0,1.0,0.00373796724591,10.0
67546,22,3,2016-01-14,0.0,1.0,,
32682,22,0,2016-01-15,0.0,1.0,,
45675,6,2,2016-01-15,0.0,0.0,,
35654,13,2,2016-01-15,2.0,1.0,0.00225028128516,10.0
70624,2,0,2016-01-15,0.0,1.0,,
45100,8,0,2016-01-15,0.0,1.0,,
67547,22,3,2016-01-15,1.0,1.0,0.00350043755469,10.0
59482,21,3,2016-01-15,0.0,0.0,,
52082,22,1,2016-01-15,0.0,1.0,,
58731,37,2,2016-01-15,33.0,1.0,0.00123765470684,9.93939393939
6657,23,0,2016-01-15,0.0,1.0,,
33415,21,2,2016-01-15,1.0,1.0,0.00373796724591,10.0
55291,13,0,2016-01-15,3.0,1.0,0.00225028128516,10.0
53670,21,1,2016-01-15,0.0,1.0,,
6138,32,0,2016-01-15,6.0,1.0,0.00236279534942,6.20634920635
1559,28,3,2016-01-15,5.0,1.0,0.00998874859357,4.99374217772
23245,23,1,2016-01-15,0.0,0.0,,
32877,37,0,2016-01-15,70.0,1.0,0.00123765470684,9.9696969697
16711,36,3,2016-01-15,2.0,1.0,0.237404675584,4.99736703528
26368,8,2,2016-01-15,2.0,0.0,0.00121265158145,10.0
14092,13,1,2016-01-15,0.0,1.0,,
61312,27,3,2016-01-15,0.0,1.0,,
53944,38,0,2016-01-15,5.0,1.0,0.000400050006251,9.375
53868,6,3,2016-01-15,0.0,1.0,,
17442,26,3,2016-01-15,3.0,1.0,0.0361295161895,8.96193771626
40708,26,1,2016-01-15,4.0,1.0,0.0361295161895,9.04844290657
55408,28,0,2016-01-15,9.0,1.0,0.0112389048631,4.4382647386
423,2,1,2016-01-15,0.0,1.0,,
20694,27,0,2016-01-15,8.0,1.0,0.0120015001875,9.47916666667
51975,32,3,2016-01-15,2.0,1.0,0.00236279534942,10.0
14944,37,1,2016-01-15,12.0,1.0,0.00123765470684,10.0
8094,36,1,2016-01-15,0.0,0.0,,
1334,27,2,2016-01-15,0.0,1.0,,
1039,22,2,2016-01-15,3.0,1.0,0.00350043755469,10.0
3938,32,1,2016-01-15,1.0,0.0,0.00236279534942,10.0
55338,6,0,2016-01-15,0.0,1.0,,
65520,38,1,2016-01-15,0.0,1.0,,
37181,23,2,2016-01-15,0.0,1.0,,
62682,38,2,2016-01-15,0.0,1.0,,
41183,26,0,2016-01-15,17.0,1.0,0.0361295161895,9.02283737024
8709,36,0,2016-01-15,2.0,1.0,0.237404675584,4.99736703528
66113,32,2,2016-01-15,1.0,0.0,0.00236279534942,5.2380952381
43356,38,3,2016-01-15,0.0,1.0,,
19080,13,3,2016-01-15,0.0,1.0,,
59581,6,1,2016-01-15,0.0,0.0,,
63256,8,3,2016-01-15,1.0,0.0,0.00121265158145,10.0
30362,36,2,2016-01-15,0.0,0.0,,
49613,21,0,2016-01-15,0.0,0.0,,
52719,26,2,2016-01-15,0.0,1.0,,
43613,28,2,2016-01-15,6.0,1.0,0.0112389048631,4.4382647386
35188,37,3,2016-01-15,6.0,1.0,0.00123765470684,10.0
6517,27,1,2016-01-15,0.0,1.0,,
32512,28,1,2016-01-15,5.0,1.0,0.0112389048631,4.4382647386
8030,8,1,2016-01-15,3.0,0.0,0.00121265158145,10.0
60412,2,2,2016-01-15,0.0,1.0,,
31987,23,2,2016-01-16,0.0,1.0,,
65529,38,0,2016-01-16,0.0,1.0,,
15859,6,0,2016-01-16,0.0,1.0,,
42645,23,0,2016-01-16,0.0,1.0,,
6100,38,2,2016-01-16,0.0,1.0,,
3576,37,3,2016-01-16,11.0,1.0,0.00123765470684,7.9797979798
46070,6,3,2016-01-16,0.0,1.0,,
71632,21,3,2016-01-16,0.0,0.0,,
48724,36,1,2016-01-16,0.0,0.0,,
24621,36,0,2016-01-16,2.0,1.0,0.237404675584,4.99736703528
31629,23,1,2016-01-16,0.0,0.0,,
71269,21,2,2016-01-16,0.0,1.0,,
51284,38,1,2016-01-16,0.0,1.0,,
29590,28,3,2016-01-16,7.0,1.0,0.0112389048631,4.4382647386
42668,37,0,2016-01-16,34.0,1.0,0.00123765470684,8.16161616162
53952,8,0,2016-01-16,1.0,1.0,0.00121265158145,10.0
6668,13,1,2016-01-16,0.0,1.0,,
8823,26,0,2016-01-16,15.0,1.0,0.0361295161895,9.03114186851
13473,38,3,2016-01-16,5.0,0.0,0.000400050006251,9.375
29117,8,3,2016-01-16,1.0,0.0,0.00121265158145,10.0
40089,37,2,2016-01-16,9.0,1.0,0.00123765470684,8.20202020202
19460,22,3,2016-01-16,0.0,1.0,,
48133,36,3,2016-01-16,1.0,1.0,0.237404675584,4.99736703528
70429,28,1,2016-01-16,7.0,1.0,0.0112389048631,4.4382647386
27977,28,0,2016-01-16,4.0,1.0,0.0112389048631,4.4382647386
3659,13,3,2016-01-16,0.0,1.0,,
48551,21,0,2016-01-16,0.0,1.0,,
20036,32,0,2016-01-16,6.0,1.0,0.00236279534942,6.20634920635
41481,27,0,2016-01-16,5.0,1.0,0.0120015001875,9.16666666667
61812,13,2,2016-01-16,1.0,1.0,0.00225028128516,10.0
12966,13,0,2016-01-16,1.0,1.0,0.00225028128516,10.0
12922,2,2,2016-01-16,0.0,1.0,,
60513,22,0,2016-01-16,2.0,1.0,0.00350043755469,10.0
44721,26,3,2016-01-16,8.0,1.0,0.0361295161895,8.96193771626
12063,27,2,2016-01-16,2.0,1.0,0.0120015001875,9.47916666667
27718,8,1,2016-01-16,0.0,1.0,,
26298,2,1,2016-01-16,0.0,1.0,,
47803,26,2,2016-01-16,5.0,1.0,0.0361295161895,9.03114186851
50286,27,3,2016-01-16,0.0,1.0,,
22141,36,2,2016-01-16,1.0,0.0,0.237404675584,4.99736703528
15141,2,0,2016-01-16,0.0,1.0,,
68831,6,2,2016-01-16,0.0,0.0,,
28547,21,1,2016-01-16,0.0,1.0,,
60250,26,1,2016-01-16,1.0,1.0,0.0361295161895,8.96193771626
4772,6,1,2016-01-16,3.0,0.0,0.0148768596075,8.31932773109
4523,32,2,2016-01-16,0.0,0.0,,
27591,27,1,2016-01-16,0.0,1.0,,
55717,28,2,2016-01-16,5.0,1.0,0.0112389048631,4.4382647386
71584,22,1,2016-01-16,0.0,1.0,,
33600,37,1,2016-01-16,10.0,1.0,0.00123765470684,8.38383838384
244,32,3,2016-01-16,1.0,1.0,0.00236279534942,5.2380952381
63258,8,2,2016-01-16,1.0,0.0,0.00121265158145,10.0
26950,32,1,2016-01-16,3.0,1.0,0.00236279534942,8.4126984127
46220,22,2,2016-01-16,0.0,1.0,,
3071,38,3,2016-01-17,8.0,0.0,0.000400050006251,9.375
50328,6,0,2016-01-17,0.0,1.0,,
46862,13,2,2016-01-17,1.0,1.0,0.00225028128516,10.0
54623,28,0,2016-01-17,12.0,1.0,0.0112389048631,4.4382647386
51587,32,0,2016-01-17,21.0,1.0,0.00236279534942,5.43915343915
12840,28,3,2016-01-17,6.0,1.0,0.0112389048631,4.4382647386
3641,2,2,2016-01-17,0.0,1.0,,
16663,6,3,2016-01-17,1.0,1.0,0.0148768596075,8.31932773109
24805,27,1,2016-01-17,0.0,1.0,,
9203,27,3,2016-01-17,1.0,1.0,0.0120015001875,10.0
9349,8,3,2016-01-17,0.0,1.0,,
25415,36,0,2016-01-17,2.0,1.0,0.237404675584,4.99736703528
12449,22,0,2016-01-17,1.0,1.0,0.00350043755469,10.0
62801,37,3,2016-01-17,18.0,1.0,0.00123765470684,7.9797979798
7116,8,2,2016-01-17,1.0,0.0,0.00121265158145,10.0
6086,27,2,2016-01-17,0.0,1.0,,
24212,23,2,2016-01-17,0.0,1.0,,
21345,36,2,2016-01-17,1.0,0.0,0.237404675584,4.99736703528
6531,38,2,2016-01-17,0.0,1.0,,
38182,23,0,2016-01-17,0.0,1.0,,
40482,23,1,2016-01-17,0.0,0.0,,
56436,8,0,2016-01-17,1.0,1.0,0.00121265158145,10.0
33556,38,0,2016-01-17,2.0,1.0,0.000400050006251,9.375
63714,28,1,2016-01-17,5.0,1.0,0.0112389048631,4.4382647386
59958,32,2,2016-01-17,7.0,1.0,0.00236279534942,5.01058201058
64789,21,2,2016-01-17,0.0,1.0,,
52117,2,0,2016-01-17,0.0,1.0,,
21689,37,0,2016-01-17,41.0,1.0,0.00123765470684,8.27272727273
49752,37,2,2016-01-17,11.0,1.0,0.00123765470684,8.34343434343
31078,13,1,2016-01-17,0.0,1.0,,
29797,26,2,2016-01-17,4.0,1.0,0.0361295161895,9.13494809689
5349,6,2,2016-01-17,0.0,0.0,,
50648,26,0,2016-01-17,13.0,1.0,0.0361295161895,8.98858131488
51524,26,3,2016-01-17,3.0,1.0,0.0361295161895,8.96193771626
19762,38,1,2016-01-17,1.0,1.0,0.000400050006251,9.375
11375,32,1,2016-01-17,12.0,1.0,0.00236279534942,5.10582010582
42320,36,3,2016-01-17,0.0,1.0,,
52729,37,1,2016-01-17,15.0,1.0,0.00123765470684,7.9797979798
22990,27,0,2016-01-17,0.0,1.0,,
16521,22,1,2016-01-17,0.0,1.0,,
30020,32,3,2016-01-17,6.0,1.0,0.00236279534942,5.2380952381
54560,21,1,2016-01-17,2.0,1.0,0.00373796724591,10.0
6250,22,2,2016-01-17,0.0,1.0,,
590,26,1,2016-01-17,1.0,1.0,0.0361295161895,8.96193771626
52624,28,2,2016-01-17,5.0,1.0,0.0112389048631,4.4382647386
21278,13,3,2016-01-17,0.0,1.0,,
64937,22,3,2016-01-17,2.0,1.0,0.00350043755469,10.0
65451,21,0,2016-01-17,3.0,1.0,0.00373796724591,10.0
36998,8,1,2016-01-17,4.0,0.0,0.00121265158145,10.0
13351,36,1,2016-01-17,1.0,0.0,0.237404675584,4.99736703528
1400,21,3,2016-01-17,0.0,0.0,,
23099,13,0,2016-01-17,1.0,1.0,0.00225028128516,10.0
38065,2,1,2016-01-17,0.0,1.0,,
20541,6,1,2016-01-17,1.0,0.0,0.0148768596075,8.31932773109
37938,37,3,2016-01-18,7.0,1.0,0.00123765470684,8.27272727273
36908,37,2,2016-01-18,23.0,1.0,0.00123765470684,7.9797979798
5478,36,3,2016-01-18,0.0,1.0,,
17706,2,0,2016-01-18,0.0,1.0,,
44612,6,3,2016-01-18,0.0,0.0,,
4815,37,1,2016-01-18,9.0,1.0,0.00123765470684,8.42424242424
5494,36,2,2016-01-18,0.0,0.0,,
55394,36,0,2016-01-18,0.0,1.0,,
2381,2,2,2016-01-18,0.0,1.0,,
49979,2,1,2016-01-18,0.0,1.0,,
32066,8,0,2016-01-18,3.0,1.0,0.00121265158145,10.0
64998,6,0,2016-01-18,1.0,1.0,0.0148768596075,8.31932773109
54869,8,3,2016-01-18,0.0,1.0,,
20650,28,0,2016-01-18,9.0,1.0,0.0112389048631,4.4382647386
56063,28,1,2016-01-18,2.0,1.0,0.00811351418927,6.14791987673
18061,28,2,2016-01-18,9.0,1.0,0.0112389048631,4.4382647386
18216,8,1,2016-01-18,3.0,0.0,0.00121265158145,10.0
58517,27,0,2016-01-18,8.0,1.0,0.0120015001875,9.375
27076,8,2,2016-01-18,0.0,0.0,,
28649,27,1,2016-01-18,0.0,1.0,,
26459,27,2,2016-01-18,9.0,1.0,0.0120015001875,9.16666666667
47328,27,3,2016-01-18,0.0,1.0,,
17229,26,2,2016-01-18,11.0,1.0,0.0361295161895,9.02491349481
