,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,brand_code
19802,24,5,2017-12-24,0.0,1.0,,,7,31,314,1194
39104,30,3,2017-12-24,0.0,1.0,,,7,29,144,1125
44167,38,2,2017-12-24,0.0,1.0,,,7,31,175,874
14413,12,1,2017-12-24,8.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
65734,37,2,2017-12-24,18.0,1.0,0.00172396549569,6.71501087745,7,29,149,148
25737,40,5,2017-12-24,0.0,0.0,,,1,4,13,1069
10707,19,4,2017-12-24,2.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
67205,34,4,2017-12-24,3.0,1.0,0.000487560945118,8.35897435897,7,30,166,207
12809,17,2,2017-12-24,2.0,1.0,0.00072509063633,7.41379310345,7,29,144,394
18236,18,3,2017-12-24,2.0,1.0,0.0273784223028,10.0,1,3,11,39
11510,17,0,2017-12-24,0.0,1.0,,,7,29,144,394
27667,39,0,2017-12-24,44.0,1.0,0.0197637204651,7.5229299766,1,5,21,738
22569,14,5,2017-12-24,0.0,1.0,,,7,29,149,749
60678,26,5,2017-12-25,0.0,1.0,,,1,3,6,332
42104,27,1,2017-12-25,1.0,1.0,0.0152519064883,10.0,1,7,32,538
25293,40,0,2017-12-25,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
35023,28,2,2017-12-25,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
65918,37,1,2017-12-25,60.0,1.0,0.00129641205151,7.70491803279,7,29,149,148
25679,40,2,2017-12-25,3.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
25477,40,1,2017-12-25,2.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
45963,20,2,2017-12-25,98.0,1.0,0.000250031253907,5.0,7,30,539,1143
68111,35,4,2017-12-25,0.0,1.0,,,1,7,32,158
52304,11,3,2017-12-25,0.0,1.0,,,7,30,540,1264
25654,40,5,2017-12-25,0.0,1.0,,,1,4,13,1069
68081,35,3,2017-12-25,7.0,1.0,0.00186148268534,10.0,1,7,32,158
50505,32,3,2017-12-25,0.0,1.0,,,7,30,168,400
42106,27,5,2017-12-25,0.0,1.0,,,1,7,32,538
67993,35,2,2017-12-25,2.0,1.0,0.0018752344043,10.0,1,7,32,158
51420,32,4,2017-12-25,0.0,1.0,,,7,30,168,400
42816,27,3,2017-12-25,0.0,1.0,,,1,7,32,538
46312,20,3,2017-12-25,43.0,1.0,0.000250031253907,5.0,7,30,539,1143
50753,32,5,2017-12-25,0.0,1.0,,,7,30,168,400
25305,40,3,2017-12-25,0.0,1.0,,,1,4,13,1069
11752,17,0,2017-12-25,2.0,1.0,0.00072509063633,6.55172413793,7,29,144,394
61273,26,2,2017-12-25,3.0,1.0,0.0823852981623,8.17905918058,1,3,6,332
65463,37,0,2017-12-25,138.0,1.0,0.00114389298662,8.4262295082,7,29,149,148
9880,19,0,2017-12-25,24.0,1.0,0.0122627828479,9.07330003058,1,4,14,738
65885,37,2,2017-12-25,21.0,1.0,0.00182522815352,6.15753424658,7,29,149,148
9383,16,1,2017-12-25,3.0,1.0,0.0173771721465,9.52014388489,1,5,21,534
12588,17,5,2017-12-25,1.0,1.0,0.00072509063633,4.8275862069,7,29,144,394
65547,37,5,2017-12-25,9.0,1.0,0.00182522815352,6.14383561644,7,29,149,148
45847,20,0,2017-12-25,145.0,1.0,0.000250031253907,5.0,7,30,539,1143
41416,27,0,2017-12-25,4.0,1.0,0.0152519064883,9.4262295082,1,7,32,538
46333,20,4,2017-12-25,11.0,1.0,0.000250031253907,5.0,7,30,539,1143
52221,11,5,2017-12-25,0.0,1.0,,,7,30,540,1264
25873,40,4,2017-12-25,0.0,1.0,,,1,4,13,1069
51658,11,4,2017-12-25,0.0,1.0,,,7,30,540,1264
9389,16,2,2017-12-25,1.0,1.0,0.0173771721465,9.28057553957,1,5,21,534
55507,21,1,2017-12-25,2.0,1.0,0.00373796724591,8.17725752508,1,4,52,399
9851,19,2,2017-12-25,10.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
46487,20,1,2017-12-25,51.0,1.0,0.000250031253907,5.0,7,30,539,1143
35366,28,5,2017-12-25,0.0,0.0,,,1,4,18,648
9395,16,4,2017-12-25,3.0,0.0,0.0173771721465,9.52014388489,1,5,21,534
45824,20,5,2017-12-25,2.0,1.0,0.000250031253907,5.0,7,30,539,1143
9915,19,1,2017-12-25,11.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
29976,36,4,2017-12-25,0.0,0.0,,,1,5,21,284
12452,17,2,2017-12-25,1.0,1.0,0.00072509063633,4.8275862069,7,29,144,394
41267,27,4,2017-12-25,0.0,0.0,,,1,7,32,538
65301,37,3,2017-12-25,21.0,1.0,0.00159644955619,6.65622552858,7,29,149,148
41644,27,2,2017-12-25,0.0,1.0,,,1,7,32,538
12485,17,3,2017-12-25,8.0,1.0,0.00072509063633,7.5,7,29,144,394
10143,19,3,2017-12-25,14.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
10936,31,5,2017-12-25,0.0,1.0,,,7,30,166,90
54897,21,5,2017-12-25,1.0,1.0,0.00373796724591,10.0,1,4,52,399
54781,21,3,2017-12-25,0.0,1.0,,,1,4,52,399
70365,22,4,2017-12-25,0.0,1.0,,,7,29,144,485
59428,23,1,2017-12-25,0.0,1.0,,,7,30,170,958
67260,34,5,2017-12-25,0.0,1.0,,,7,30,166,207
36303,28,1,2017-12-25,0.0,0.0,,,1,4,18,648
39379,30,4,2017-12-25,2.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
13986,12,4,2017-12-25,1.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
19779,24,5,2017-12-25,0.0,1.0,,,7,31,314,1194
54056,29,4,2017-12-25,0.0,0.0,,,7,29,148,1450
39242,30,0,2017-12-25,2.0,1.0,0.00197524690586,3.48101265823,7,29,144,1125
6903,13,3,2017-12-25,6.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
18082,18,3,2017-12-25,2.0,1.0,0.0273784223028,10.0,1,3,11,39
22753,14,1,2017-12-25,0.0,1.0,,,7,29,149,749
7517,13,2,2017-12-25,2.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
71609,15,1,2017-12-25,6.0,1.0,0.0336292036505,9.44237918216,1,5,21,285
18390,18,4,2017-12-25,3.0,1.0,0.0273784223028,10.0,1,3,11,39
28526,39,3,2017-12-25,21.0,1.0,0.0198774846856,7.48427672956,1,5,21,738
71589,15,4,2017-12-25,3.0,1.0,0.0336292036505,9.38029739777,1,5,21,285
10899,31,2,2017-12-25,2.0,1.0,0.00423802975372,8.52507374631,7,30,166,90
22181,33,3,2017-12-25,3.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
45636,38,4,2017-12-25,0.0,1.0,,,7,31,175,874
63695,37,4,2017-12-25,37.0,1.0,0.00119514939367,8.24267782427,7,29,149,148
71652,15,0,2017-12-25,6.0,1.0,0.0336292036505,9.50446096654,1,5,21,285
17297,18,2,2017-12-25,4.0,1.0,0.0273784223028,10.0,1,3,11,39
71485,15,5,2017-12-25,0.0,1.0,,,1,5,21,285
54300,21,0,2017-12-25,5.0,1.0,0.00373796724591,8.86956521739,1,4,52,399
58995,23,5,2017-12-25,0.0,1.0,,,7,30,170,958
18159,18,5,2017-12-25,0.0,1.0,,,1,3,11,39
62161,26,4,2017-12-25,0.0,1.0,,,1,3,6,332
12216,17,1,2017-12-25,3.0,1.0,0.00072509063633,4.94827586207,7,29,144,394
45675,38,2,2017-12-25,0.0,1.0,,,7,31,175,874
34380,28,0,2017-12-25,1.0,1.0,0.0112389048631,5.10567296997,1,4,18,648
71507,15,3,2017-12-25,3.0,1.0,0.0336292036505,9.50446096654,1,5,21,285
35797,28,3,2017-12-25,2.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
19504,24,4,2017-12-25,2.0,1.0,0.0137392174022,5.864422202,7,31,314,1194
22679,14,5,2017-12-25,0.0,1.0,,,7,29,149,749
56471,21,4,2017-12-25,0.0,1.0,,,1,4,52,399
20787,33,1,2017-12-25,4.0,0.0,0.0373796724591,7.21304347826,1,4,18,588
51922,11,2,2017-12-25,0.0,1.0,,,7,30,540,1264
43801,38,1,2017-12-25,0.0,1.0,,,7,31,175,874
51870,11,1,2017-12-25,0.0,1.0,,,7,30,540,1264
54007,29,5,2017-12-25,0.0,1.0,,,7,29,148,1450
31659,36,1,2017-12-25,0.0,1.0,,,1,5,21,284
33001,25,3,2017-12-25,0.0,1.0,,,7,30,170,783
33003,25,2,2017-12-25,0.0,1.0,,,7,30,170,783
13481,12,5,2017-12-25,3.0,1.0,0.005871983998,9.13348946136,7,31,151,367
51755,11,0,2017-12-25,10.0,1.0,0.00123765470684,5.55555555556,7,30,540,1264
58109,23,3,2017-12-25,0.0,1.0,,,7,30,170,958
29096,39,1,2017-12-25,60.0,1.0,0.0197937242155,7.51594770416,1,5,21,738
21261,33,0,2017-12-25,3.0,1.0,0.0373796724591,7.15719063545,1,4,18,588
69728,22,5,2017-12-25,1.0,1.0,0.00350043755469,10.0,7,29,144,485
67016,34,0,2017-12-25,1.0,1.0,0.000487560945118,10.0,7,30,166,207
10377,19,4,2017-12-25,2.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
22566,14,2,2017-12-25,1.0,1.0,0.00198774846856,10.0,7,29,149,749
30336,36,3,2017-12-25,3.0,1.0,0.237404675584,3.62295945234,1,5,21,284
44406,38,3,2017-12-25,0.0,1.0,,,7,31,175,874
53041,29,0,2017-12-25,0.0,1.0,,,7,29,148,1450
7011,13,4,2017-12-25,3.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
32740,25,1,2017-12-25,1.0,1.0,0.00600075009376,8.10416666667,7,30,170,783
33705,28,4,2017-12-25,0.0,0.0,,,1,4,18,648
20381,24,2,2017-12-25,0.0,1.0,,,7,31,314,1194
10348,19,5,2017-12-25,3.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
57243,23,2,2017-12-25,1.0,1.0,0.0108763595449,10.0,7,30,170,958
11203,31,3,2017-12-25,6.0,1.0,0.00444680585073,8.12482429013,7,30,166,90
66966,34,4,2017-12-25,0.0,1.0,,,7,30,166,207
44956,38,5,2017-12-25,3.0,1.0,0.000437554694337,10.0,7,31,175,874
67750,35,1,2017-12-25,0.0,1.0,,,1,7,32,158
13873,12,2,2017-12-25,5.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
52969,29,3,2017-12-25,0.0,1.0,,,7,29,148,1450
32435,25,4,2017-12-25,0.0,1.0,,,7,30,170,783
27040,39,0,2017-12-25,94.0,1.0,0.0197712214027,7.52450205501,1,5,21,738
11089,31,0,2017-12-25,18.0,1.0,0.00402925365671,8.96680111697,7,30,166,90
20412,24,3,2017-12-25,0.0,1.0,,,7,31,314,1194
67700,35,5,2017-12-25,0.0,1.0,,,1,7,32,158
19967,24,1,2017-12-25,5.0,1.0,0.0137392174022,6.16196542311,7,31,314,1194
18376,18,1,2017-12-25,5.0,1.0,0.0273784223028,10.0,1,3,11,39
49063,32,0,2017-12-25,2.0,1.0,0.00236279534942,10.0,7,30,168,400
22598,14,4,2017-12-25,0.0,1.0,,,7,29,149,749
10888,31,4,2017-12-25,2.0,1.0,0.00486310788849,7.4293059126,7,30,166,90
22896,14,3,2017-12-25,0.0,1.0,,,7,29,149,749
19946,24,0,2017-12-25,1.0,1.0,0.0137392174022,6.36032757052,7,31,314,1194
10868,31,1,2017-12-25,5.0,1.0,0.00411301412677,8.78419452888,7,30,166,90
29360,39,4,2017-12-25,28.0,1.0,0.0197699712464,7.56102187935,1,5,21,738
32919,25,0,2017-12-25,0.0,1.0,,,7,30,170,783
11926,17,4,2017-12-25,0.0,1.0,,,7,29,144,394
67850,35,0,2017-12-25,13.0,1.0,0.0018752344043,10.0,1,7,32,158
66749,34,3,2017-12-25,0.0,1.0,,,7,30,166,207
14079,12,1,2017-12-25,11.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
21603,33,5,2017-12-25,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
8715,13,1,2017-12-25,3.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
68736,22,2,2017-12-25,2.0,1.0,0.00350043755469,7.32857142857,7,29,144,485
68872,22,3,2017-12-25,2.0,1.0,0.00350043755469,10.0,7,29,144,485
66794,34,2,2017-12-25,0.0,1.0,,,7,30,166,207
32897,25,5,2017-12-25,1.0,1.0,0.00600075009376,8.52083333333,7,30,170,783
31555,36,2,2017-12-25,5.0,1.0,0.237404675584,3.62295945234,1,5,21,284
22411,14,0,2017-12-25,1.0,1.0,0.00198774846856,10.0,7,29,149,749
14173,12,0,2017-12-25,17.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
71487,15,2,2017-12-25,5.0,1.0,0.0336292036505,9.33085501859,1,5,21,285
22086,33,4,2017-12-25,0.0,0.0,,,1,4,18,588
57731,23,0,2017-12-25,2.0,1.0,0.0108763595449,10.0,7,30,170,958
27166,39,5,2017-12-25,9.0,1.0,0.0195436929616,7.72596430628,1,5,21,738
61761,26,1,2017-12-25,1.0,1.0,0.0823852981623,8.17905918058,1,3,6,332
6315,13,5,2017-12-25,3.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
17567,18,0,2017-12-25,10.0,1.0,0.0273784223028,9.90867579909,1,3,11,39
9425,16,3,2017-12-25,2.0,0.0,0.0173771721465,9.64028776978,1,5,21,534
54362,21,2,2017-12-25,3.0,1.0,0.00373796724591,8.45150501672,1,4,52,399
39648,30,3,2017-12-25,0.0,1.0,,,7,29,144,1125
62883,26,0,2017-12-25,5.0,1.0,0.0823852981623,8.17905918058,1,3,6,332
63132,26,3,2017-12-25,1.0,1.0,0.0823852981623,8.17905918058,1,3,6,332
49951,32,1,2017-12-25,0.0,1.0,,,7,30,168,400
52796,29,2,2017-12-25,0.0,0.0,,,7,29,148,1450
43027,38,0,2017-12-25,1.0,1.0,0.000437554694337,10.0,7,31,175,874
70605,22,0,2017-12-25,2.0,1.0,0.00350043755469,10.0,7,29,144,485
13361,12,3,2017-12-25,10.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
39468,30,1,2017-12-25,1.0,1.0,0.00197524690586,3.73417721519,7,29,144,1125
53936,29,1,2017-12-25,0.0,0.0,,,7,29,148,1450
9342,16,0,2017-12-25,3.0,1.0,0.0173771721465,9.52014388489,1,5,21,534
66435,34,1,2017-12-25,0.0,1.0,,,7,30,166,207
39492,30,2,2017-12-25,2.0,1.0,0.00197524690586,3.22784810127,7,29,144,1125
39549,30,5,2017-12-25,0.0,1.0,,,7,29,144,1125
28039,39,2,2017-12-25,32.0,1.0,0.0196349543693,7.61237743538,1,5,21,738
9411,16,5,2017-12-25,1.0,0.0,0.0173771721465,9.28057553957,1,5,21,534
30598,36,0,2017-12-25,1.0,1.0,0.237404675584,3.62295945234,1,5,21,284
8084,13,0,2017-12-25,3.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
59889,23,4,2017-12-25,0.0,1.0,,,7,30,170,958
51166,32,2,2017-12-25,0.0,1.0,,,7,30,168,400
31239,36,5,2017-12-25,0.0,1.0,,,1,5,21,284
20812,33,2,2017-12-25,3.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
69567,22,1,2017-12-25,5.0,1.0,0.00350043755469,8.0,7,29,144,485
9309,16,0,2017-12-26,2.0,1.0,0.0173771721465,10.0,1,5,21,534
52308,11,5,2017-12-26,0.0,1.0,,,7,30,540,1264
21333,33,2,2017-12-26,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
69253,22,3,2017-12-26,2.0,1.0,0.00350043755469,8.66428571429,7,29,144,485
53408,29,1,2017-12-26,1.0,0.0,0.00123765470684,10.0,7,29,148,1450
39810,30,5,2017-12-26,0.0,1.0,,,7,29,144,1125
66167,37,2,2017-12-26,7.0,1.0,0.00182522815352,6.3904109589,7,29,149,148
32780,25,5,2017-12-26,0.0,1.0,,,7,30,170,783
54533,21,2,2017-12-26,1.0,1.0,0.00373796724591,6.35451505017,1,4,52,399
63492,37,3,2017-12-26,16.0,1.0,0.00171146393299,6.54492330168,7,29,149,148
39706,30,1,2017-12-26,1.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
19922,24,2,2017-12-26,0.0,1.0,,,7,31,314,1194
10875,31,0,2017-12-26,17.0,1.0,0.00390673834229,9.248,7,30,166,90
9035,13,0,2017-12-26,6.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
9339,16,2,2017-12-26,1.0,1.0,0.0173771721465,10.0,1,5,21,534
29481,36,1,2017-12-26,2.0,1.0,0.237404675584,3.89152185361,1,5,21,284
52563,29,2,2017-12-26,0.0,0.0,,,7,29,148,1450
25842,40,2,2017-12-26,0.0,1.0,,,1,4,13,1069
50038,32,0,2017-12-26,1.0,1.0,0.00236279534942,10.0,7,30,168,400
28362,39,2,2017-12-26,10.0,1.0,0.0198774846856,9.43396226415,1,5,21,738
39956,27,1,2017-12-26,0.0,1.0,,,1,7,32,538
17703,18,5,2017-12-26,0.0,1.0,,,1,3,11,39
71587,15,3,2017-12-26,1.0,1.0,0.0336292036505,9.25650557621,1,5,21,285
71513,15,2,2017-12-26,6.0,1.0,0.0336292036505,9.87620817844,1,5,21,285
11550,17,3,2017-12-26,0.0,1.0,,,7,29,144,394
50443,32,1,2017-12-26,0.0,1.0,,,7,30,168,400
13858,12,1,2017-12-26,13.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
25432,40,3,2017-12-26,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
10513,19,4,2017-12-26,1.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
43843,38,0,2017-12-26,4.0,1.0,0.000437554694337,10.0,7,31,175,874
20081,24,3,2017-12-26,2.0,1.0,0.0137392174022,6.36032757052,7,31,314,1194
11174,31,4,2017-12-26,3.0,1.0,0.00361295161895,10.0,7,30,166,90
30236,36,4,2017-12-26,0.0,1.0,,,1,5,21,284
57623,23,2,2017-12-26,0.0,1.0,,,7,30,170,958
68667,22,2,2017-12-26,2.0,1.0,0.00323790473809,10.0,7,29,144,485
46473,20,0,2017-12-26,172.0,1.0,0.000250031253907,5.0,7,30,539,1143
36059,28,5,2017-12-26,0.0,0.0,,,1,4,18,648
33175,25,2,2017-12-26,2.0,0.0,0.00600075009376,8.9375,7,30,170,783
46640,20,1,2017-12-26,77.0,1.0,0.000250031253907,5.0,7,30,539,1143
46002,20,5,2017-12-26,7.0,1.0,0.000250031253907,5.0,7,30,539,1143
67926,35,1,2017-12-26,2.0,1.0,0.0018752344043,10.0,1,7,32,158
20078,24,5,2017-12-26,0.0,1.0,,,7,31,314,1194
52045,11,0,2017-12-26,5.0,1.0,0.00123765470684,2.92929292929,7,30,540,1264
51341,32,4,2017-12-26,0.0,1.0,,,7,30,168,400
14169,12,0,2017-12-26,27.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
54378,21,0,2017-12-26,5.0,1.0,0.00373796724591,8.54180602007,1,4,52,399
41874,27,2,2017-12-26,0.0,1.0,,,1,7,32,538
31472,36,0,2017-12-26,2.0,1.0,0.237404675584,3.89152185361,1,5,21,284
66725,34,2,2017-12-26,93.0,1.0,0.000487560945118,3.58974358974,7,30,166,207
18593,18,0,2017-12-26,4.0,1.0,0.0261282660333,10.0,1,3,11,39
11282,17,5,2017-12-26,4.0,1.0,0.00072509063633,10.0,7,29,144,394
51933,11,1,2017-12-26,0.0,1.0,,,7,30,540,1264
9258,16,4,2017-12-26,2.0,0.0,0.0173771721465,10.0,1,5,21,534
39556,30,3,2017-12-26,0.0,1.0,,,7,29,144,1125
44867,38,4,2017-12-26,0.0,1.0,,,7,31,175,874
29052,39,3,2017-12-26,12.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
11108,31,2,2017-12-26,14.0,1.0,0.00423802975372,8.52507374631,7,30,166,90
44748,38,2,2017-12-26,0.0,1.0,,,7,31,175,874
66626,34,0,2017-12-26,135.0,1.0,0.000487560945118,2.69230769231,7,30,166,207
13540,12,4,2017-12-26,2.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
44876,38,3,2017-12-26,3.0,1.0,0.000437554694337,10.0,7,31,175,874
28810,39,0,2017-12-26,36.0,1.0,0.0196599574947,9.34630548137,1,5,21,738
62794,26,1,2017-12-26,2.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
8765,13,4,2017-12-26,2.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
68037,35,4,2017-12-26,0.0,1.0,,,1,7,32,158
14455,12,3,2017-12-26,4.0,1.0,0.00612576572072,8.44897959184,7,31,151,367
67419,35,2,2017-12-26,0.0,1.0,,,1,7,32,158
68225,35,3,2017-12-26,4.0,1.0,0.00185148143518,10.0,1,7,32,158
32584,25,4,2017-12-26,0.0,1.0,,,7,30,170,783
20449,24,1,2017-12-26,1.0,1.0,0.00873859232404,10.0,7,31,314,1194
62148,26,4,2017-12-26,0.0,1.0,,,1,3,6,332
25828,40,0,2017-12-26,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
22575,14,1,2017-12-26,1.0,1.0,0.00198774846856,10.0,7,29,149,749
32886,25,1,2017-12-26,0.0,1.0,,,7,30,170,783
50649,32,3,2017-12-26,0.0,1.0,,,7,30,168,400
18904,18,2,2017-12-26,0.0,1.0,,,1,3,11,39
52012,11,2,2017-12-26,0.0,1.0,,,7,30,540,1264
66385,34,3,2017-12-26,79.0,1.0,0.000487560945118,2.5641025641,7,30,166,207
34358,28,2,2017-12-26,0.0,0.0,,,1,4,18,648
9871,19,3,2017-12-26,8.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
27325,39,5,2017-12-26,7.0,1.0,0.0179084885611,9.60069808028,1,5,21,738
45802,20,4,2017-12-26,23.0,1.0,0.000250031253907,5.0,7,30,539,1143
35413,28,3,2017-12-26,0.0,0.0,,,1,4,18,648
20643,33,1,2017-12-26,0.0,0.0,,,1,4,18,588
53616,29,5,2017-12-26,0.0,1.0,,,7,29,148,1450
11170,31,5,2017-12-26,3.0,1.0,0.00361295161895,10.0,7,30,166,90
11851,17,1,2017-12-26,0.0,1.0,,,7,29,144,394
10299,19,1,2017-12-26,34.0,1.0,0.0123765470684,9.00505050505,1,4,14,738
22967,14,0,2017-12-26,0.0,1.0,,,7,29,149,749
22969,14,4,2017-12-26,0.0,1.0,,,7,29,149,749
11135,31,1,2017-12-26,4.0,1.0,0.0045505688211,7.93956043956,7,30,166,90
7527,13,5,2017-12-26,2.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
41239,27,0,2017-12-26,14.0,1.0,0.0152519064883,9.4262295082,1,7,32,538
22022,33,3,2017-12-26,2.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
9408,16,3,2017-12-26,0.0,1.0,,,1,5,21,534
63610,37,1,2017-12-26,32.0,1.0,0.00129141142643,7.88964181994,7,29,149,148
10989,31,3,2017-12-26,5.0,1.0,0.00436304538067,8.28080229226,7,30,166,90
22922,14,2,2017-12-26,0.0,1.0,,,7,29,149,749
22619,14,5,2017-12-26,0.0,1.0,,,7,29,149,749
67521,35,0,2017-12-26,8.0,1.0,0.0018752344043,10.0,1,7,32,158
52710,29,0,2017-12-26,0.0,1.0,,,7,29,148,1450
57177,23,1,2017-12-26,1.0,1.0,0.0108763595449,10.0,7,30,170,958
8484,13,1,2017-12-26,6.0,1.0,0.00220402550319,8.96199659671,7,29,149,518
48479,32,2,2017-12-26,1.0,1.0,0.00236279534942,10.0,7,30,168,400
40278,27,4,2017-12-26,0.0,0.0,,,1,7,32,538
33724,28,4,2017-12-26,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
11948,17,4,2017-12-26,0.0,1.0,,,7,29,144,394
25992,40,5,2017-12-26,1.0,0.0,0.016127015877,7.67441860465,1,4,13,1069
10658,19,0,2017-12-26,20.0,1.0,0.0123765470684,9.25757575758,1,4,14,738
59435,23,5,2017-12-26,1.0,1.0,0.0108763595449,10.0,7,30,170,958
52735,29,3,2017-12-26,0.0,1.0,,,7,29,148,1450
9315,16,1,2017-12-26,2.0,1.0,0.0173771721465,10.0,1,5,21,534
71130,22,4,2017-12-26,1.0,1.0,0.00350043755469,7.35714285714,7,29,144,485
71059,22,5,2017-12-26,1.0,1.0,0.00350043755469,10.0,7,29,144,485
19490,24,0,2017-12-26,0.0,1.0,,,7,31,314,1194
32517,25,3,2017-12-26,0.0,1.0,,,7,30,170,783
22913,14,3,2017-12-26,0.0,1.0,,,7,29,149,749
62488,26,0,2017-12-26,4.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
67115,34,5,2017-12-26,22.0,1.0,0.000487560945118,2.69230769231,7,30,166,207
10463,19,2,2017-12-26,6.0,1.0,0.0123765470684,9.11616161616,1,4,14,738
33049,25,0,2017-12-26,0.0,1.0,,,7,30,170,783
39163,30,4,2017-12-26,0.0,1.0,,,7,29,144,1125
25069,40,4,2017-12-26,0.0,1.0,,,1,4,13,1069
56643,21,1,2017-12-26,5.0,1.0,0.00373796724591,9.59866220736,1,4,52,399
46081,20,3,2017-12-26,57.0,1.0,0.000250031253907,5.0,7,30,539,1143
39142,30,2,2017-12-26,1.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
43735,38,1,2017-12-26,3.0,1.0,0.000437554694337,10.0,7,31,175,874
63285,37,4,2017-12-26,28.0,1.0,0.00104263032879,9.10071942446,7,29,149,148
66335,34,1,2017-12-26,123.0,1.0,0.000487560945118,2.71794871795,7,30,166,207
31697,36,5,2017-12-26,0.0,1.0,,,1,5,21,284
67569,35,5,2017-12-26,6.0,1.0,0.0018752344043,10.0,1,7,32,158
25116,40,1,2017-12-26,3.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
20607,33,4,2017-12-26,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
22356,33,5,2017-12-26,0.0,0.0,,,1,4,18,588
11884,17,2,2017-12-26,0.0,1.0,,,7,29,144,394
13737,12,2,2017-12-26,13.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
54218,21,3,2017-12-26,0.0,1.0,,,1,4,52,399
27597,39,4,2017-12-26,6.0,1.0,0.0196687085886,9.47053963008,1,5,21,738
17500,18,4,2017-12-26,0.0,1.0,,,1,3,11,39
51842,11,3,2017-12-26,0.0,1.0,,,7,30,540,1264
9108,13,3,2017-12-26,1.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
71584,15,5,2017-12-26,0.0,1.0,,,1,5,21,285
56787,21,4,2017-12-26,2.0,1.0,0.00373796724591,8.99665551839,1,4,52,399
71473,15,1,2017-12-26,5.0,1.0,0.0336292036505,9.77695167286,1,5,21,285
65069,37,0,2017-12-26,75.0,1.0,0.00121640205026,8.21171634121,7,29,149,148
70965,22,1,2017-12-26,0.0,1.0,,,7,29,144,485
66264,34,4,2017-12-26,96.0,0.0,0.000487560945118,2.5641025641,7,30,166,207
63115,26,3,2017-12-26,1.0,1.0,,,1,3,6,332
8695,13,2,2017-12-26,0.0,1.0,,,7,29,149,518
21703,33,0,2017-12-26,5.0,1.0,0.0373796724591,7.32441471572,1,4,18,588
9278,16,5,2017-12-26,1.0,0.0,0.0173771721465,10.0,1,5,21,534
71580,15,4,2017-12-26,3.0,1.0,0.0336292036505,10.0,1,5,21,285
29816,36,3,2017-12-26,1.0,1.0,0.237404675584,3.89152185361,1,5,21,284
17766,18,1,2017-12-26,1.0,1.0,0.0273784223028,10.0,1,3,11,39
42872,38,5,2017-12-26,1.0,1.0,0.000437554694337,10.0,7,31,175,874
46216,20,2,2017-12-26,92.0,1.0,0.000250031253907,5.0,7,30,539,1143
58204,23,4,2017-12-26,0.0,1.0,,,7,30,170,958
27672,39,1,2017-12-26,19.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
